"Year","BLUE","H&C2023","OSCAR","LUCE"
1968,16.267391,7.998402,7.115268,20.776162
1969,13.861681,9.573519,6.132327,20.620589
1970,11.196671,10.780148,6.404012,19.241679
1971,9.669809,11.516831,6.237520,18.714796
1972,8.398987,12.045437,6.306550,18.384560
1973,7.990085,21.709713,5.747424,18.412369
1974,31.265535,26.164514,7.591588,41.956574
1975,20.586514,29.778061,8.366488,28.947102
1976,14.724993,32.848346,7.483317,25.755355
1977,11.862237,35.808162,8.833391,22.883109
1978,9.746716,31.292282,8.945216,22.844087
1979,8.994534,32.270424,8.974602,22.934918
1980,9.810616,36.232160,8.558371,23.729273
1981,20.472270,42.902436,9.983081,27.264227
1982,19.258534,51.230158,11.255845,28.624304
1983,15.129022,77.047178,11.009551,28.356502
1984,73.834803,93.030975,15.521400,85.189246
1985,47.952234,107.262977,18.846297,56.726158
1986,37.188208,126.017418,17.335593,53.296214
1987,42.754044,153.792223,18.689441,60.871791
1988,57.124398,166.150785,23.314325,82.155564
1989,41.290495,163.581039,24.565838,35.638995
1990,47.698795,154.549572,23.317696,13.833139
1991,57.985108,130.448476,22.878676,3.008034
1992,52.379005,104.525383,21.941864,-6.982851
1993,69.086845,66.309716,19.948868,-3.334973
1994,52.175104,36.748418,22.691262,-6.250418
1995,37.927640,20.731242,20.021232,-23.718244
1996,39.856259,9.993816,15.041819,-16.264789
1997,35.449237,4.141456,18.022813,-19.541688
1998,52.086105,1.082382,15.691227,-2.108376
1999,39.945661,6.432775,14.281283,-13.549802
2000,40.722649,6.386462,11.635032,-3.071824
2001,36.511357,15.640150,12.938903,-9.738912
2002,36.498093,12.762372,12.787470,-5.930624
2003,37.913753,22.064938,11.275154,-3.229560
2004,32.791921,28.340087,11.171499,-4.927420
2005,36.458559,31.902595,11.182491,-2.957141
2006,36.518722,30.788922,14.401352,-4.240017
2007,38.063208,35.996602,13.414014,-0.929850
2008,45.472878,38.001396,12.947660,2.077891
2009,42.952083,44.019003,12.336065,3.422396
2010,53.804851,48.741972,11.983991,11.706956
2011,40.200309,47.230792,11.917563,2.905039
2012,34.482820,40.547509,12.158801,-1.577169
2013,29.492269,36.071640,10.607353,-4.763456
2014,26.951321,22.869442,9.020292,-4.174615
2015,24.187530,13.475642,10.237363,-4.399218
2016,21.404245,6.824090,8.620696,-5.042836
2017,20.169184,2.943804,11.316924,-5.101387
2018,18.154241,0.614966,8.474429,-5.912414
2019,15.619559,-1.180468,10.529933,-6.564569
2020,11.963803,-1.856182,6.304168,-6.929027
2021,9.953732,-1.786676,7.972644,-6.733809
2022,8.642497,-1.648507,6.523386,-6.605166
2023,7.751852,-0.822312,7.106475,-6.684528
