"YYYYMM","Diesel","Petrol","Non-plugin hybrid","Plugin hybrid","Battery electric","Others"
199912,0,0,0,0,0,0
200001,0,0,0,0,0,0
200002,0,0,0,0,0,0
200003,0,0,0,0,0,0
200004,0,0,0,0,0,0
200005,0,0,0,0,0,0
200006,0,0,0,0,0,0
200007,0,0,0,0,0,0
200008,0,0,0,0,0,0
200009,0,0,0,0,0,0
200010,0,0,0,0,0,0
200011,0,0,0,0,0,0
200012,0,0,0,0,0,0
200101,0,0,0,0,0,0
200102,0,0,0,0,0,0
200103,0,0,0,0,0,0
200104,0,0,0,0,0,0
200105,0,0,0,0,0,0
200106,0,0,0,0,0,0
200107,0,0,0,0,0,0
200108,0,0,0,0,0,0
200109,0,0,0,0,0,0
200110,0,0,0,0,0,0
200111,0,0,0,0,0,0
200112,0,0,0,0,0,0
200201,0,0,0,0,0,0
200202,0,0,0,0,0,0
200203,0,0,0,0,0,0
200204,0,0,0,0,0,0
200205,0,0,0,0,0,0
200206,0,0,0,0,0,0
200207,0,0,0,0,0,0
200208,0,0,0,0,0,0
200209,0,0,0,0,0,0
200210,0,0,0,0,0,0
200211,0,0,0,0,0,0
200212,0,0,0,0,0,0
200301,0,0,0,0,0,0
200302,0,0,0,0,0,0
200303,0,0,0,0,0,0
200304,0,0,0,0,0,0
200305,0,0,0,0,0,0
200306,0,0,0,0,0,0
200307,0,0,0,0,0,0
200308,0,0,0,0,0,0
200309,0,0,0,0,0,0
200310,0,0,0,0,0,0
200311,0,0,0,0,0,0
200312,0,0,0,0,0,0
200401,0,0,0,0,0,0
200402,0,0,0,0,0,0
200403,0,0,0,0,0,0
200404,0,0,0,0,0,0
200405,0,0,0,0,0,0
200406,0,0,0,0,0,0
200407,0,0,0,0,0,0
200408,0,0,0,0,0,0
200409,0,0,0,0,0,0
200410,0,0,0,0,0,0
200411,0,0,0,0,0,0
200412,0,0,0,0,0,0
200501,0,0,0,0,0,0
200502,0,0,0,0,0,0
200503,0,0,0,0,0,0
200504,0,0,0,0,0,0
200505,0,0,0,0,0,0
200506,0,0,0,0,0,0
200507,0,0,0,0,0,0
200508,0,0,0,0,0,0
200509,0,0,0,0,0,0
200510,0,0,0,0,0,0
200511,0,0,0,0,0,0
200512,0,0,0,0,0,0
200601,0,0,0,0,0,0
200602,0,0,0,0,0,0
200603,0,0,0,0,0,0
200604,0,0,0,0,0,0
200605,0,0,0,0,0,0
200606,0,0,0,0,0,0
200607,0,0,0,0,0,0
200608,0,0,0,0,0,0
200609,0,0,0,0,0,0
200610,0,0,0,0,0,0
200611,0,0,0,0,0,0
200612,0,0,0,0,0,0
200701,0,0,0,0,0,0
200702,0,0,0,0,0,0
200703,0,0,0,0,0,0
200704,0,0,0,0,0,0
200705,0,0,0,0,0,0
200706,0,0,0,0,0,0
200707,0,0,0,0,0,0
200708,0,0,0,0,0,0
200709,0,0,0,0,0,0
200710,0,0,0,0,0,0
200711,0,0,0,0,0,0
200712,0,0,0,0,0,0
200801,0,0,0,0,0,0
200802,0,0,0,0,0,0
200803,0,0,0,0,0,0
200804,0,0,0,0,0,0
200805,0,0,0,0,0,0
200806,0,0,0,0,0,0
200807,0,0,0,0,0,0
200808,0,0,0,0,0,0
200809,0,0,0,0,0,0
200810,0,0,0,0,0,0
200811,0,0,0,0,0,0
200812,0,0,0,0,0,0
200901,0,0,0,0,0,0
200902,0,0,0,0,0,0
200903,0,0,0,0,0,0
200904,0,0,0,0,0,0
200905,0,0,0,0,0,0
200906,0,0,0,0,0,0
200907,0,0,0,0,0,0
200908,0,0,0,0,0,0
200909,0,0,0,0,0,0
200910,0,0,0,0,0,0
200911,0,0,0,0,0,0
200912,0,0,0,0,0,0
201001,0,0,0,0,0,0
201002,0,0,0,0,0,0
201003,0,0,0,0,0,0
201004,0,0,0,0,0,0
201005,0,0,0,0,0,0
201006,0,0,0,0,0,0
201007,0,0,0,0,0,0
201008,0,0,0,0,0,0
201009,0,0,0,0,0,0
201010,0,0,0,0,0,0
201011,0,0,0,0,0,0
201012,0,0,0,0,0,0
201101,0,0,0,0,0,0
201102,0,0,0,0,0,0
201103,0,0,0,0,0,0
201104,0,0,0,0,0,0
201105,0,0,0,0,0,0
201106,0,0,0,0,0,0
201107,0,0,0,0,0,0
201108,0,0,0,0,0,0
201109,0,0,0,0,0,0
201110,0,0,0,0,0,0
201111,0,0,0,0,0,0
201112,0,0,0,0,0,0
201201,0,0,0,0,0,0
201202,0,0,0,0,0,0
201203,0,0,0,0,0,0
201204,0,0,0,0,0,0
201205,0,0,0,0,0,0
201206,0,0,0,0,0,0
201207,0,0,0,0,0,0
201208,0,0,0,0,0,0
201209,0,0,0,0,0,0
201210,0,0,0,0,0,0
201211,0,0,0,0,0,0
201212,0,0,0,0,0,0
201301,0,0,0,0,0,0
201302,0,0,0,0,0,0
201303,0,0,0,0,0,0
201304,0,0,0,0,0,0
201305,0,0,0,0,0,0
201306,0,0,0,0,0,0
201307,0,0,0,0,0,0
201308,0,0,0,0,0,0
201309,0,0,0,0,0,0
201310,0,0,0,0,0,0
201311,0,0,0,0,0,0
201312,0,0,0,0,0,0
201401,0,0,0,0,0,0
201402,0,0,0,0,0,0
201403,0,0,0,0,0,0
201404,0,0,0,0,0,0
201405,0,0,0,0,0,0
201406,0,0,0,0,0,0
201407,0,0,0,0,0,0
201408,0,0,0,0,0,0
201409,0,0,0,0,0,0
201410,0,0,0,0,0,0
201411,0,0,0,0,0,0
201412,0,0,0,0,0,0
201501,0,0,0,0,0,0
201502,0,0,0,0,0,0
201503,0,0,0,0,0,0
201504,0,0,0,0,0,0
201505,0,0,0,0,0,0
201506,0,0,0,0,0,0
201507,0,0,0,0,0,0
201508,0,0,0,0,0,0
201509,0,0,0,0,0,0
201510,0,0,0,0,0,0
201511,0,0,0,0,0,0
201512,0,0,0,0,0,0
201601,321,6644,0,0,0,107
201602,270,5379,0,0,0,85
201603,318,6637,0,0,0,151
201604,362,6693,0,0,0,133
201605,359,7700,0,0,0,153
201606,447,7437,0,0,0,227
201607,421,6301,0,0,0,192
201608,317,6502,0,0,0,312
201609,410,7024,0,0,0,510
201610,367,6663,0,0,0,779
201611,529,6064,0,0,0,901
201612,314,6017,0,0,0,458
201701,528,6208,0,0,0,803
201702,360,5404,0,0,0,395
201703,488,7361,0,0,0,768
201704,396,5864,0,0,0,540
201705,406,7222,0,0,0,790
201706,506,6733,0,0,0,1011
201707,466,5743,0,0,0,1324
201708,415,5937,0,0,0,1372
201709,294,5064,0,0,0,551
201710,346,5860,0,0,0,952
201711,465,6251,0,0,0,967
201712,589,7406,0,0,0,2137
201801,71,5373,0,0,0,134
201802,92,4863,0,0,0,263
201803,188,6476,0,0,0,337
201804,268,6077,0,0,0,631
201805,186,6524,0,0,0,710
201806,334,8525,0,0,0,1605
201807,314,4587,0,0,0,373
201808,107,5337,0,0,0,497
201809,133,5370,0,0,0,674
201810,84,5831,0,0,0,844
201811,139,6008,0,0,0,622
201812,179,5655,0,0,0,870
201901,140,6922,0,0,0,1195
201902,78,4406,0,0,0,526
201903,0,0,0,0,0,0
201904,0,0,0,0,0,0
201905,0,0,0,0,0,0
201906,0,0,0,0,0,0
201907,0,0,0,0,0,0
201908,0,0,0,0,0,0
201909,0,0,0,0,0,0
201910,0,0,0,0,0,0
201911,0,0,0,0,0,0
201912,0,0,0,0,0,0
202001,58,4193,0,0,0,778
202002,67,3870,0,0,0,732
202003,119,4038,0,0,0,844
202004,18,543,0,0,0,121
202005,3,28,0,0,0,17
202006,14,904,0,0,0,146
202007,23,2883,0,0,0,399
202008,23,2842,0,0,0,352
202009,11,2485,0,0,0,360
202010,22,2689,0,0,0,560
202011,29,2669,0,0,0,442
202012,39,2215,0,0,0,326
202101,80,3631,0,0,0,1573
202102,62,2631,0,0,0,955
202103,51,3263,0,0,0,1286
202104,48,2730,0,0,0,1272
202105,46,2585,0,0,0,1135
202106,51,3068,0,0,0,1310
202107,42,2130,0,0,0,1274
202108,32,2149,0,0,0,1324
202109,17,2234,0,0,0,1650
202110,26,1811,0,0,0,1109
202111,35,1690,0,0,0,1240
202112,51,1685,0,0,0,1166
202201,62,1739,0,0,0,1163
202202,27,1269,0,0,0,975
202203,35,1334,0,0,0,1258
202204,45,1145,0,0,0,1311
202205,29,1456,0,0,0,1462
202206,115,1386,0,0,0,1756
202207,56,1125,1037,14,297,0
202208,24,1256,797,22,275,0
202209,9,1128,777,9,434,0
202210,6,963,1019,22,386,0
202211,5,1007,930,22,345,0
202212,22,1009,0,0,0,1376
202301,10,813,776,11,278,0
202302,53,905,918,19,241,0
202303,9,1138,1010,21,291,0
202304,16,972,865,29,303,0
202305,21,827,972,46,348,0
202306,10,926,945,20,431,0
202307,3,784,1091,18,486,0
202308,0,796,1140,17,588,0
202309,0,727,1122,13,549,0
202310,1,740,1154,26,431,0
202311,20,641,1299,21,560,0
202312,22,1192,2573,25,962,0
202401,2,501,1091,11,635,0
202402,1,514,1136,5,758,0
202403,0,579,1714,23,1192,0
202404,2,663,1562,28,1197,0
202405,1,551,1587,12,1037,0
202406,1,723,1833,17,1200,0
202407,2,732,1964,22,1197,0
202408,1,759,1756,22,1411,0
202409,2,717,2077,15,1314,0
202410,3,608,1596,16,1184,0
202411,0,643,1641,13,1309,0
202412,27,674,2701,26,2014,0
202501,1,433,1205,27,1037,0
202502,1,692,1485,32,1668,0
202503,0,747,1862,46,1678,0
202504,0,683,1677,25,1564,0
202505,0,640,1896,29,1890,0
202506,0,678,1920,56,1985,0
202507,0,699,1793,69,2065,0
202508,1,618,1804,172,2055,0
202509,0,713,1521,134,2336,0
202510,0,432,1351,92,2081,0
202511,0,469,1601,93,2232,0
