"Year","Historical","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027"
1981,22.672052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1982,22.555129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1983,22.639204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1984,23.443258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1985,24.089854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986,24.835610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1987,25.490771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1988,26.326364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1989,26.899407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1990,26.901849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991,27.205718,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1992,27.043894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1993,27.018614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1994,27.391747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,27.825761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1996,28.254742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1997,30.384886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1998,28.432125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999,28.284292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2000,29.329491,29.329491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001,29.431711,29.454765,29.431711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2002,30.386423,29.500759,29.471890,30.386423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003,31.965567,29.474781,29.441084,30.461693,31.965567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2004,33.090114,29.383618,29.345982,30.450184,32.591152,33.090114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2005,33.758227,29.233575,29.192798,30.360556,33.015079,33.958042,33.758227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006,34.985775,29.030501,28.987295,30.200810,33.260024,34.553455,34.660090,34.985775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,34.954695,28.779820,28.734823,29.978334,33.346622,34.909500,35.261195,36.001961,34.954695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2008,36.159454,28.486558,28.440337,29.699945,33.293633,35.056072,35.599883,36.658005,35.764145,36.159454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2009,37.404162,28.155368,28.108425,29.371928,33.118094,35.020101,35.710556,37.003054,36.245796,36.819628,37.404162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2010,38.450577,27.790557,27.743336,29.000071,32.835465,34.825816,35.624039,37.080846,36.445016,37.148225,38.067966,38.450577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011,39.629116,27.396106,27.348996,28.589702,32.459754,34.494989,35.367919,36.930248,36.402156,37.193641,38.354270,39.174626,39.629116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012,40.471042,26.975689,26.929032,28.145718,32.003640,34.047160,34.966851,36.585742,36.153048,36.998685,38.321983,39.456470,40.402860,40.471042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2013,40.940936,26.532699,26.486792,27.672617,31.478586,33.499835,34.442832,36.077874,35.729463,36.601158,38.022768,39.369880,40.658052,41.321136,40.940936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014,41.133266,26.070263,26.025361,27.174527,30.894938,32.868678,33.815458,35.433649,35.159519,36.034384,37.501842,38.978925,40.487586,41.564757,41.623873,41.133266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015,41.585129,25.591260,25.547583,26.655229,30.262024,32.167679,33.102155,34.676900,34.468058,35.327675,36.798697,38.339125,39.971251,41.318025,41.690158,41.588382,41.585129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016,40.837102,25.098337,25.056070,26.118183,29.588235,31.409307,32.318387,33.828609,33.676977,34.506762,35.947744,37.498468,39.177404,40.679554,41.264127,41.441581,41.839472,40.837102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017,41.456658,24.593927,24.553227,25.566553,28.881110,30.604655,31.477847,32.907207,32.805539,33.594177,34.978886,36.498315,38.164424,39.732826,40.450545,40.820229,41.483291,40.793927,41.456658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2018,NaN,24.080261,24.041255,25.003224,28.147407,29.763572,30.592635,31.928841,31.870643,32.609599,33.918040,35.374211,36.982010,38.548263,39.337377,39.830904,40.653881,40.209759,41.255601,41.456658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,NaN,23.559382,23.522175,24.430826,27.393173,28.894774,29.673410,30.907618,30.887075,31.570163,32.787589,34.156589,35.672305,37.185037,37.998185,38.562436,39.465005,39.210863,40.473026,41.156650,41.456658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020,NaN,23.033160,22.997833,23.851751,26.623804,28.005961,28.729538,29.855816,29.867732,30.490743,31.606797,32.871407,34.270898,35.692639,36.494203,37.088524,38.010495,37.901472,39.255495,40.228025,41.080238,41.456658,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,NaN,22.503301,22.469917,23.268169,25.844106,27.103909,27.769223,28.784090,28.823825,29.384197,30.392177,31.540707,32.807691,34.112248,34.876136,35.469998,36.367334,36.367199,37.722256,38.840078,40.004404,40.998894,41.456658,NaN,NaN,NaN,NaN,NaN,NaN
2022,NaN,21.971361,21.939963,22.682050,25.058344,26.194563,26.799620,27.701639,27.765059,28.261600,29.157816,30.183109,31.307670,32.477920,33.185713,33.756757,34.598294,34.677956,35.969752,37.128610,38.431295,39.752427,40.955954,41.456658,NaN,NaN,NaN,NaN,NaN
2023,NaN,21.438754,21.409372,22.095170,24.270292,25.283119,25.826948,26.616376,26.699801,27.132441,27.915666,28.814248,29.791574,30.817618,31.457030,31.989447,32.754187,32.890449,34.075434,35.201786,36.520308,37.963162,39.530454,40.780537,41.456658,NaN,NaN,NaN,NaN
2024,NaN,20.906765,20.879413,21.509132,23.483277,24.374097,24.856586,25.535063,25.635224,26.004807,26.675806,27.447161,28.276480,29.154109,29.717704,30.200891,30.875787,31.050299,32.100977,33.145037,34.396085,35.821128,37.492777,39.070358,40.639921,41.456658,NaN,NaN,NaN
2025,NaN,20.376557,20.351236,20.925379,22.700224,23.471409,23.893161,24.463446,24.577444,24.885542,25.446671,26.092630,26.776317,27.505737,27.989873,28.417325,28.995471,29.193855,30.094995,31.025157,32.155100,33.471686,35.078547,36.708939,38.611158,40.450493,41.456658,NaN,NaN
2026,NaN,19.849178,19.825880,20.345203,21.923686,22.578425,22.940626,23.406368,23.531639,23.780399,24.235258,24.759478,25.302320,25.887094,26.291052,26.659449,27.138611,27.349734,28.095328,28.893707,29.871091,31.024636,32.463135,33.976746,35.865396,38.006605,40.186805,41.456658,NaN
2027,NaN,19.325575,19.304281,19.769758,21.155886,21.698023,22.002335,22.367874,22.502155,22.694166,23.047308,23.454840,23.863412,24.309600,24.634870,24.943333,25.324758,25.540120,26.130955,26.789861,27.599520,28.561595,29.774992,31.075998,32.752347,34.780046,37.189002,39.804447,41.456658
2028,NaN,18.806595,18.787278,19.200072,20.398743,20.832643,21.081108,21.351306,21.492603,21.630784,21.887471,22.184391,22.466552,22.781999,23.031699,23.281184,23.568648,23.781882,24.223611,24.742757,25.381231,26.141970,27.106243,28.149469,29.513943,31.212691,33.353927,36.046932,39.220281
2029,NaN,18.292997,18.275622,18.637055,19.653905,19.984335,20.179291,20.359385,20.505949,20.593449,20.759444,20.952553,21.117027,21.310794,21.489200,21.682005,21.881049,22.087499,22.389127,22.773454,23.245451,23.807774,24.521088,25.295107,26.312816,27.594198,29.247063,31.434804,34.387681
2030,NaN,17.785456,17.769982,18.081510,18.922771,19.154798,19.298805,19.394289,19.544588,19.584709,19.666102,19.762674,19.818714,19.900614,20.012784,20.152152,20.269483,20.465863,20.638561,20.896540,21.212231,21.587495,22.062427,22.577351,23.253818,24.106696,25.212826,26.698632,28.783058
2031,NaN,17.284569,17.270950,17.534139,18.206522,18.345421,18.441200,18.457716,18.610415,18.606545,18.609610,18.617186,18.574299,18.554533,18.606003,18.695812,18.738829,18.922935,18.979133,19.121470,19.294436,19.499201,19.757076,20.035863,20.400206,20.857365,21.447606,22.238078,23.349220
2032,NaN,16.790863,16.779050,16.995555,17.506136,17.557313,17.607697,17.550951,17.704889,17.660444,17.591522,17.517745,17.385473,17.274338,17.270889,17.315400,17.291833,17.462310,17.415003,17.453651,17.499357,17.553018,17.619849,17.692232,17.785740,17.902034,18.050589,18.246980,18.518707
2033,NaN,16.304800,16.294737,16.466286,16.822412,16.791342,16.799224,16.674913,16.829087,16.747464,16.612868,16.465344,16.253097,16.060766,16.008240,16.011903,15.929535,16.085688,15.947917,15.895344,15.830015,15.753099,15.656744,15.555080,15.423670,15.262141,15.058815,14.795106,14.439526
2034,NaN,15.826780,15.818410,15.946784,16.155989,16.048156,16.016455,15.830206,15.983752,15.868296,15.674231,15.460429,15.177351,14.913702,14.817859,14.785165,14.651625,14.793260,14.577740,14.446388,14.286208,14.099183,13.867408,13.623948,13.313365,12.936809,12.471066,11.880836,11.109979
2035,NaN,15.357147,15.350410,15.437428,15.507362,15.328211,15.259839,15.017163,15.169343,15.023314,14.775817,14.502980,14.157851,13.832341,13.698757,13.634126,13.456738,13.584042,13.302892,13.104797,12.865352,12.587824,12.247037,11.892207,11.445150,10.911346,10.263924,9.464488,8.457243
2036,NaN,14.896195,14.891029,14.938538,14.876897,14.631796,14.529632,14.235881,14.386068,14.212618,13.917512,13.592599,13.193761,12.815340,12.649331,12.557023,12.342706,12.456142,12.120709,11.867239,11.563147,11.213344,10.787827,10.349234,9.803795,9.163146,8.402368,7.488889,6.381624
2037,NaN,14.444170,14.440511,14.450369,14.264845,13.959052,13.825918,13.486259,13.633926,13.436080,13.098936,12.728572,12.283883,11.860932,11.667499,11.551562,11.306759,11.406984,11.027731,10.729423,10.374106,9.968580,9.480072,8.982013,8.371010,7.665702,6.846590,5.891641,4.780210
2038,NaN,14.001273,13.999058,13.973128,13.671356,13.309992,13.148635,12.768025,12.912732,12.693377,12.319489,11.909933,11.426734,10.967027,10.750826,10.615053,10.345690,10.433493,10.019944,9.686402,9.291967,8.845454,8.312981,7.776301,7.127170,6.391283,5.556233,4.612057,3.558442
2039,NaN,13.567667,13.566831,13.506969,13.096490,12.684515,12.497596,12.080762,12.222147,11.984020,11.578388,11.135514,10.620610,10.131304,9.896624,9.744527,9.455995,9.532248,9.092963,8.732821,8.310018,7.835406,7.275290,6.717453,6.052509,5.312640,4.492889,3.594745,2.634821
2040,NaN,13.143479,13.143956,13.052005,12.540227,12.082426,11.872506,11.423935,11.561705,11.307389,10.874707,10.403989,9.863648,9.351273,9.102032,8.936830,8.633986,8.699599,8.242191,7.863108,7.421344,6.929718,6.355693,5.791003,5.127888,4.404053,3.621444,2.791146,1.941899
2041,NaN,12.728800,12.730526,12.608306,12.002479,11.503444,11.272976,10.796909,10.930832,10.662750,10.207401,9.713914,9.153868,8.624341,8.364083,8.188700,7.875874,7.931770,7.462934,7.071621,6.619010,6.119753,5.543153,4.983047,4.335289,3.641904,2.910674,2.159861,1.425397
2042,NaN,12.323693,12.326604,12.175907,11.483095,10.947219,10.698543,10.198967,10.328865,10.049281,9.575337,9.063755,8.489212,7.947854,7.679763,7.496829,7.177847,7.224939,6.750496,6.352759,5.896207,5.397126,4.827111,4.280492,3.658083,3.004946,2.333374,1.666309,1.042519
2043,NaN,11.928193,11.932223,11.754809,10.981873,10.413342,10.148678,9.629329,9.755069,9.466089,8.977314,8.451919,7.867583,7.319144,7.046053,6.857914,6.536122,6.575294,6.100251,5.701053,5.246344,4.753819,4.197620,3.671197,3.081165,2.474357,1.866207,1.282049,0.760052
2044,NaN,11.542307,11.547395,11.344987,10.498563,9.901353,9.622802,9.087163,9.208655,8.912228,8.412083,7.876777,7.286867,6.735553,6.459966,6.268696,5.946992,5.979087,5.507699,5.111222,4.663124,4.182263,3.645425,3.144042,2.590977,2.033669,1.489402,0.983984,0.552533
2045,NaN,11.166024,11.172107,10.946384,10.032876,9.410750,9.120291,8.571600,8.688789,8.386711,7.878364,7.336680,6.744958,6.194465,5.918572,5.725989,5.406854,5.432670,4.968501,4.578219,4.140592,3.675376,3.161999,2.688942,2.175474,1.668613,1.186369,0.753535,0.400638
2046,NaN,10.799307,10.806325,10.558923,9.584492,8.940999,8.640488,8.081741,8.194602,7.888523,7.374860,6.829982,6.239773,5.693323,5.419024,5.226705,4.912241,4.932519,4.478513,4.097261,3.673155,3.226595,2.739549,2.296825,1.824040,1.366930,0.943308,0.575886,0.289821
2047,NaN,10.442104,10.449997,10.182505,9.153061,8.491538,8.182714,7.616671,7.725207,7.416631,6.900270,6.355047,5.769272,5.229644,4.958571,4.767871,4.459830,4.475259,4.033799,3.663844,3.255604,2.829871,2.371003,1.959587,1.527385,1.118159,0.748815,0.439300,0.209211
2048,NaN,10.094344,10.103054,9.817011,8.738208,8.061785,7.746266,7.175464,7.279700,6.969998,6.453294,5.910263,5.331467,4.801034,4.534570,4.346642,4.046463,4.057675,3.630647,3.273753,2.883109,2.479667,2.049981,1.670032,1.277423,0.913426,0.593523,0.334537,0.150729
2049,NaN,9.755944,9.765414,9.462306,8.339541,7.651144,7.330434,6.757189,6.857171,6.547581,6.032650,5.494051,4.924428,4.405192,4.144498,3.960306,3.669149,3.676719,3.265571,2.923065,2.551220,2.170938,1.770755,1.421799,1.067157,0.745240,0.469776,0.254356,0.108401
2050,NaN,9.426802,9.436978,9.118242,7.956652,7.259007,6.934498,6.360921,6.456710,6.148348,5.637074,5.104872,4.546295,4.039920,3.785951,3.606295,3.325066,3.329515,2.935312,2.608139,2.255853,1.899109,1.528207,1.209296,0.890554,0.607309,0.371345,0.193111,0.077832
2051,NaN,9.106810,9.117639,8.784655,7.589122,6.884761,6.557736,5.985740,6.077412,5.771277,5.265328,4.741233,4.195281,3.703124,3.456653,3.282178,3.011566,3.013363,2.636836,2.325617,1.993271,1.660045,1.317780,1.027620,0.742438,0.494363,0.293181,0.146414,0.055799
2052,NaN,8.795846,8.807275,8.461372,7.236522,6.527791,6.199428,5.630738,5.718379,5.415361,4.916205,4.401690,3.869673,3.392817,3.154453,2.985672,2.726168,2.725734,2.367329,2.072406,1.760073,1.450023,1.135430,0.872492,0.618377,0.402010,0.231207,0.110870,0.039947
2053,NaN,8.493778,8.505759,8.148210,6.898416,6.187480,5.858860,5.295024,5.378731,5.079616,4.588531,4.084852,3.567836,3.107118,2.877325,2.714629,2.466559,2.464268,2.124185,1.845668,1.553166,1.265702,0.977583,0.740183,0.514593,0.326593,0.182141,0.083856,0.028561
2054,NaN,8.200468,8.212954,7.844977,6.574367,5.863218,5.535324,4.977723,5.057600,4.763079,4.281171,3.789382,3.288216,2.844254,2.623366,2.467041,2.230584,2.226766,1.905002,1.642808,1.369752,1.104090,0.841084,0.627459,0.427872,0.265084,0.143344,0.063355,0.020395
2055,NaN,7.915771,7.928714,7.551476,6.263933,5.554400,5.228125,4.677984,4.754141,4.464815,3.993029,3.514003,3.029335,2.602553,2.390792,2.241034,2.016244,2.011190,1.707568,1.461455,1.207299,0.962516,0.723159,0.531517,0.355486,0.214976,0.112705,0.047816,0.014548
2056,NaN,7.639533,7.652890,7.267504,5.966677,5.260426,4.936578,4.394975,4.467527,4.183914,3.723048,3.257491,2.789795,2.380447,2.177938,2.034859,1.821685,1.815650,1.529853,1.299452,1.063527,0.838600,0.621370,0.449937,0.295127,0.174198,0.088538,0.036054,0.010366
2057,NaN,7.371598,7.385326,6.992851,5.682159,4.980709,4.660014,4.127892,4.196956,3.919497,3.470213,3.018682,2.568275,2.176466,1.983247,1.846893,1.645195,1.638401,1.369998,1.154837,0.936384,0.730226,0.533585,0.380630,0.244844,0.141048,0.069494,0.027160,0.007379
2058,NaN,7.111804,7.125863,6.727306,5.409945,4.714673,4.397781,3.875953,3.941650,3.670717,3.233552,2.796467,2.363526,1.989235,1.805271,1.675628,1.485191,1.477832,1.226299,1.025833,0.824026,0.635515,0.457937,0.321800,0.202992,0.114124,0.054504,0.020443,0.005247
2059,NaN,6.859985,6.874336,6.470654,5.149606,4.461752,4.149240,3.638405,3.700855,3.436754,3.012134,2.589795,2.174376,1.817468,1.642664,1.519668,1.340219,1.332459,1.097205,0.910828,0.724802,0.552805,0.392798,0.271902,0.168188,0.092275,0.042716,0.015375,0.003729
2060,NaN,6.615975,6.630581,6.222680,4.900719,4.221396,3.913773,3.414520,3.473845,3.216823,2.805072,2.397667,1.999721,1.659969,1.494175,1.377720,1.208939,1.200918,0.981298,0.808365,0.637232,0.480624,0.336747,0.229612,0.139266,0.074561,0.033454,0.011554,0.002647
2061,NaN,6.379601,6.394428,5.983166,4.662865,3.993067,3.690781,3.203598,3.259919,3.010169,2.611517,2.219141,1.838524,1.515621,1.358647,1.248592,1.090119,1.081958,0.877289,0.717131,0.559995,0.417671,0.288549,0.193796,0.115252,0.060211,0.026182,0.008677,0.001878
2062,NaN,6.150694,6.165707,5.751893,4.435636,3.776244,3.479682,3.004965,3.058403,2.816068,2.430664,2.053325,1.689815,1.383387,1.235006,1.131183,0.982631,0.974430,0.784008,0.635940,0.491912,0.362800,0.247130,0.163483,0.095326,0.048593,0.020478,0.006511,0.001331
2063,NaN,5.929079,5.944247,5.528646,4.218631,3.570418,3.279915,2.817976,2.868650,2.633829,2.261746,1.899377,1.552685,1.262305,1.122262,1.024480,0.885441,0.877284,0.700390,0.563724,0.431930,0.315003,0.211559,0.137844,0.078804,0.039196,0.016007,0.004883,0.000943
2064,NaN,5.714583,5.729876,5.313206,4.011456,3.375099,3.090937,2.642011,2.690038,2.462789,2.104037,1.756505,1.426285,1.151480,1.019499,0.927549,0.797603,0.789559,0.625471,0.499525,0.379114,0.273389,0.181029,0.116171,0.065113,0.031598,0.012505,0.003660,0.000667
2065,NaN,5.507033,5.522422,5.105358,3.813729,3.189812,2.912226,2.476479,2.521972,2.302320,1.956846,1.623962,1.309819,1.050086,0.925872,0.839534,0.718252,0.710377,0.558377,0.442480,0.332632,0.237178,0.154838,0.097862,0.053775,0.025461,0.009764,0.002741,0.000472
2066,NaN,5.306256,5.321714,4.904889,3.625077,3.014096,2.743279,2.320811,2.363885,2.151819,1.819521,1.501046,1.202549,0.957357,0.840603,0.759647,0.646598,0.638937,0.498317,0.391815,0.291743,0.205685,0.132383,0.082403,0.044391,0.020505,0.007620,0.002052,0.000334
2067,NaN,5.112078,5.127580,4.711586,3.445135,2.847508,2.583612,2.174469,2.215231,2.010713,1.691444,1.387099,1.103783,0.872583,0.762977,0.687167,0.581921,0.574509,0.444578,0.346836,0.255792,0.178307,0.113140,0.069358,0.036628,0.016506,0.005943,0.001536,0.000236
2068,NaN,4.924328,4.939850,4.525240,3.273550,2.689621,2.432762,2.036936,2.075494,1.878460,1.572033,1.281501,1.012881,0.795110,0.692335,0.621431,0.523565,0.516427,0.396514,0.306924,0.224195,0.154520,0.096658,0.058354,0.030210,0.013281,0.004634,0.001148,0.000167
2069,NaN,4.742836,4.758356,4.345644,3.109979,2.540022,2.290284,1.907720,1.944177,1.754542,1.460735,1.183674,0.929243,0.724334,0.628070,0.561834,0.470931,0.464087,0.353542,0.271521,0.196438,0.133860,0.082547,0.049078,0.024906,0.010682,0.003611,0.000858,0.000118
2070,NaN,4.567433,4.582929,4.172595,2.954089,2.398316,2.155751,1.786355,1.820810,1.638468,1.357031,1.093074,0.852314,0.659699,0.569629,0.507822,0.423476,0.416938,0.315138,0.240130,0.172064,0.115924,0.070472,0.041261,0.020526,0.008588,0.002812,0.000641,0.000083
2071,NaN,4.397952,4.413405,4.005891,2.805557,2.264123,2.028754,1.672394,1.704945,1.529773,1.260433,1.009192,0.781579,0.600690,0.516500,0.458888,0.380705,0.374481,0.280829,0.212307,0.150669,0.100359,0.060143,0.034676,0.016910,0.006901,0.002190,0.000479,0.000059
2072,NaN,4.234229,4.249620,3.845337,2.664071,2.137076,1.908904,1.565415,1.596155,1.428017,1.170478,0.931554,0.716558,0.546834,0.468216,0.414569,0.342168,0.336262,0.250189,0.187656,0.131895,0.086858,0.051311,0.029133,0.013925,0.005544,0.001704,0.000358,0.000041
2073,NaN,4.076100,4.091412,3.690738,2.529330,2.016825,1.795826,1.465018,1.494037,1.332783,1.086734,0.859714,0.656808,0.497697,0.424349,0.374443,0.307457,0.301869,0.222834,0.165823,0.115429,0.075151,0.043762,0.024468,0.011464,0.004452,0.001326,0.000267,0.000029
2074,NaN,3.923405,3.938622,3.541905,2.401042,1.903035,1.689166,1.370820,1.398205,1.243675,1.008791,0.793259,0.601916,0.452878,0.384507,0.338123,0.276203,0.270929,0.198421,0.146492,0.100990,0.065003,0.037313,0.020543,0.009434,0.003574,0.001031,0.000199,0.000020
2075,NaN,3.775986,3.791094,3.398652,2.278925,1.795384,1.588582,1.282462,1.308294,1.160320,0.936268,0.731802,0.551502,0.412009,0.348330,0.305259,0.248070,0.243104,0.176640,0.129382,0.088335,0.056210,0.031805,0.017243,0.007762,0.002868,0.000802,0.000148,0.000014
2076,NaN,3.633689,3.648673,3.260796,2.162709,1.693563,1.493751,1.199600,1.223961,1.082368,0.868804,0.674980,0.505212,0.374752,0.315492,0.275531,0.222753,0.218087,0.157213,0.114242,0.077245,0.048593,0.027102,0.014468,0.006383,0.002301,0.000623,0.000111,0.000010
2077,NaN,3.496360,3.511209,3.128161,2.052132,1.597278,1.404365,1.121911,1.144877,1.009484,0.806062,0.622457,0.462720,0.340797,0.285691,0.248645,0.199977,0.195602,0.139891,0.100851,0.067532,0.041998,0.023089,0.012137,0.005248,0.001845,0.000484,0.000082,0.000007
2078,NaN,3.363851,3.378552,3.000571,1.946941,1.506248,1.320128,1.049089,1.070732,0.941354,0.747724,0.573921,0.423724,0.309859,0.258654,0.224338,0.179492,0.175398,0.124450,0.089008,0.059025,0.036289,0.019664,0.010178,0.004314,0.001479,0.000376,0.000061,0.000005
2079,NaN,3.236014,3.250556,2.877859,1.846896,1.420204,1.240761,0.980843,1.001234,0.877684,0.693494,0.529078,0.387946,0.281677,0.234131,0.202367,0.161073,0.157249,0.110690,0.078539,0.051578,0.031348,0.016744,0.008533,0.003545,0.001185,0.000292,0.000046,0.000004
2080,NaN,3.112707,3.127081,2.759857,1.751763,1.338889,1.165999,0.916899,0.936105,0.818194,0.643095,0.487657,0.355126,0.256012,0.211894,0.182513,0.144516,0.140949,0.098430,0.069286,0.045060,0.027073,0.014253,0.007152,0.002912,0.000950,0.000226,0.000034,0.000002
